"cohort","life_stage","policy","i","weight","choice","pension_class","formal","wage","solidarity_eligible","consumption_young","consumption_old","experienced_utility","baseline_utility","welfare_cev"
-1,"old_at_reform","Fully funded system",0.52,0.0230014779905107,"capitalization","funded_only",TRUE,0.611202940528625,FALSE,NA,0.85197005798388,-0.310081852523606,-0.369469898719149,0.123919331119232
-1,"old_at_reform","Fully funded system",0.53,0.0225023538900762,"capitalization","funded_only",TRUE,0.640231000117553,FALSE,NA,0.892432948410666,-0.289234073451737,-0.344629274350085,0.123919331119231
-1,"old_at_reform","Fully funded system",0.54,0.0219330408840984,"capitalization","funded_only",TRUE,0.670637698760098,FALSE,NA,0.934817556022635,-0.269787956194942,-0.32145876335476,0.123919331119232
-1,"old_at_reform","Fully funded system",0.55,0.0212994523083938,"capitalization","funded_only",TRUE,0.702488512608201,FALSE,NA,0.97921514955766,-0.25164926261701,-0.2998460787536,0.123919331119231
-1,"old_at_reform","Fully funded system",0.56,0.0206080412279339,"capitalization","funded_only",TRUE,0.735852027493931,FALSE,NA,1.02572133240939,-0.234730090508289,-0.279686482974143,0.123919331119232
-1,"old_at_reform","Fully funded system",0.57,0.0198656913291574,"capitalization","funded_only",TRUE,0.770800086618537,FALSE,NA,1.07443624849449,-0.218948447601393,-0.260882280280634,0.123919331119231
-1,"old_at_reform","Fully funded system",0.58,0.0190796033639485,"capitalization","funded_only",TRUE,0.807407945255739,FALSE,NA,1.12546479789713,-0.204227854227181,-0.243342343329174,0.123919331119231
-1,"old_at_reform","Fully funded system",0.59,0.0182571797508447,"capitalization","funded_only",TRUE,0.84575443280239,FALSE,NA,1.17891686275523,-0.190496972685424,-0.226981671554062,0.123919331119231
-1,"old_at_reform","Fully funded system",0.6,0.0174059098965294,"capitalization","funded_only",TRUE,0.885922122525471,FALSE,NA,1.23490754387475,-0.17768926153405,-0.211720979245207,0.123919331119231
-1,"old_at_reform","Fully funded system",0.61,0.0165332586858387,"capitalization","funded_only",TRUE,0.927997509370922,FALSE,NA,1.29355740858157,-0.165742653121604,-0.197486311320396,0.123919331119232
-1,"old_at_reform","Fully funded system",0.62,0.0156465604078046,"capitalization","funded_only",TRUE,0.972071196217222,FALSE,NA,1.3549927503447,-0.154599252800227,-0.184208684930402,0.123919331119231
-1,"old_at_reform","Fully funded system",0.63,0.0147529201472209,"capitalization","funded_only",TRUE,1.01823808897476,FALSE,NA,1.41934586072985,-0.144205058361487,-0.171823755160105,0.123919331119231
-1,"old_at_reform","Fully funded system",0.64,0.0138591243861013,"capitalization","funded_only",TRUE,1.06659760095111,FALSE,NA,1.48675531426902,-0.13450969833542,-0.160271503205586,0.123919331119232
-1,"old_at_reform","Fully funded system",0.65,0.0129715622386452,"capitalization","funded_only",TRUE,1.11725386692234,FALSE,NA,1.55736626685938,-0.125466187884556,-0.14949594551605,0.123919331119232
